id	filename	md5	size	state
84225715-14a6-423c-a6d6-15558e151f56	84225715-14a6-423c-a6d6-15558e151f56/253aa5dc-9853-462a-9bcd-c2e44817833b.rna_seq.augmented_star_gene_counts.tsv	7c2fae66bc8b2c67e3c385d498f4c4d4	4249569	validated
d80334e2-0ee0-432a-aa78-3d6ca1f017e5	d80334e2-0ee0-432a-aa78-3d6ca1f017e5/87e5aef9-f493-4e46-bb5b-7cd18d5e30fc.rna_seq.augmented_star_gene_counts.tsv	a8953b1982a4ccfd74f438be6a4c75f0	4245239	validated
128bf144-f452-48af-941d-f6069e3bb0bb	128bf144-f452-48af-941d-f6069e3bb0bb/550812e9-ad67-4ae6-900e-572a051208a4.rna_seq.augmented_star_gene_counts.tsv	a6b10b08e2b9f9e9e70d9e2c13a0f9c1	4229900	validated
67d73608-5dfb-41c1-85d3-52f1eba7daa2	67d73608-5dfb-41c1-85d3-52f1eba7daa2/c33e4a5e-f54e-48e0-bcbf-4e019e63a352.rna_seq.augmented_star_gene_counts.tsv	60e003b349f65f3ab2fcfd4ab33520d2	4236158	validated
73ac99d6-d01b-45d9-8df2-205610109911	73ac99d6-d01b-45d9-8df2-205610109911/8095ebc6-d293-4668-9d83-8b3f35dd198d.rna_seq.augmented_star_gene_counts.tsv	ee2f282c586ecff2c08cfdac86e5f9ca	4244853	validated
94db1456-e7f2-4f5f-92e3-b8faa801097d	94db1456-e7f2-4f5f-92e3-b8faa801097d/d635a6e8-ecb3-4f9c-a56a-af1d0c714d7a.rna_seq.augmented_star_gene_counts.tsv	3c7f6fc36fa077661ab5649e7853189f	4246072	validated
16ffdede-3d07-431a-a4ed-318c7a66c096	16ffdede-3d07-431a-a4ed-318c7a66c096/42ed2e82-e41d-4e2e-8bf3-8dfc324b040f.rna_seq.augmented_star_gene_counts.tsv	60cccf0621079ec26398517b32599815	4236952	validated
435f3fbf-5c8f-4800-bff4-3b4d5f9daf2e	435f3fbf-5c8f-4800-bff4-3b4d5f9daf2e/8563d0ce-646e-4992-897d-5634f023ecba.rna_seq.augmented_star_gene_counts.tsv	e49166dd6b3a8806d385152b385f267b	4245714	validated
1f5bbb4e-9b0e-4953-a360-83fd7b6a2267	1f5bbb4e-9b0e-4953-a360-83fd7b6a2267/d61a8ec1-aa99-41c3-8633-018cdb0ccb1a.rna_seq.augmented_star_gene_counts.tsv	5fea9da6efe4a400a7785171ecdaa734	4242522	validated
1ab2be1b-4a61-480e-aa1b-eafab958f1f7	1ab2be1b-4a61-480e-aa1b-eafab958f1f7/aeee03c3-20b3-4f96-b686-52111ce99a63.rna_seq.augmented_star_gene_counts.tsv	59f7833753825e8bf3b0821a0a149e66	4248247	validated
bbe70939-24be-4397-a125-510cad51337c	bbe70939-24be-4397-a125-510cad51337c/870c128f-49d0-462a-8970-5175e791096b.rna_seq.augmented_star_gene_counts.tsv	43125dbaf6708320c8313f1328f75ea0	4241333	validated
9314aa86-3d8d-4709-a6e1-0aa22b21d6b5	9314aa86-3d8d-4709-a6e1-0aa22b21d6b5/a410ae33-9070-4d1d-886a-21f04666a6c7.rna_seq.augmented_star_gene_counts.tsv	2c3f3968e942671e8eae48b0d1c94e0c	4238651	validated
6b9180f4-bdd0-4118-bff7-0523cad45567	6b9180f4-bdd0-4118-bff7-0523cad45567/70532e65-df18-4e1d-beaf-08fbf349bec0.rna_seq.augmented_star_gene_counts.tsv	65d16c1b5d27783fc89e8cd929f7e79e	4238675	validated
91e43fc0-1bd1-41e3-a828-43ec6620feb6	91e43fc0-1bd1-41e3-a828-43ec6620feb6/1453285a-717a-4ae3-a537-57df2b8e65e2.rna_seq.augmented_star_gene_counts.tsv	59ff0ee93e0c09caa5b69a44a519df48	4250579	validated
4081fb70-afcd-4be3-a071-6df014f4fa52	4081fb70-afcd-4be3-a071-6df014f4fa52/0d71189d-6801-4d6b-b306-22efcaa2564a.rna_seq.augmented_star_gene_counts.tsv	8349d55f0989a5527b6ce7c6ddaaad48	4261154	validated
452e9e11-5545-4e7a-abfb-2486e70206bd	452e9e11-5545-4e7a-abfb-2486e70206bd/f9203ebe-d6c3-423b-ad65-28db38612f89.rna_seq.augmented_star_gene_counts.tsv	cf9dd4e969dd0b04161b41a1be7bdd1f	4248394	validated
5978f5bd-575c-4b95-9265-654af1127685	5978f5bd-575c-4b95-9265-654af1127685/096761b0-f4ca-448d-b78f-58469a508798.rna_seq.augmented_star_gene_counts.tsv	8e8c0d43d7ce2232a5cd65e910948d25	4241726	validated
c5e46ae9-c4c1-4afd-a772-392ede15808d	c5e46ae9-c4c1-4afd-a772-392ede15808d/490dfd10-0c85-48a9-b4ce-22b4445ed504.rna_seq.augmented_star_gene_counts.tsv	09fdca65f08982af468938e67af11048	4250628	validated
5997bdf5-2741-42c5-a01c-807864504c55	5997bdf5-2741-42c5-a01c-807864504c55/675732d7-23c5-436b-b21a-104081feb1be.rna_seq.augmented_star_gene_counts.tsv	692f305d6bc1cd65cc680ece0036a0e3	4253111	validated
64657d41-17ad-4692-8a13-0cf55c55f11d	64657d41-17ad-4692-8a13-0cf55c55f11d/6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.augmented_star_gene_counts.tsv	87ba1e6a5ddf9897ae488f3b52b12d7d	4237684	validated
70c9af7f-8a58-434f-8f45-098ef0450319	70c9af7f-8a58-434f-8f45-098ef0450319/e3c0a094-5504-4b74-9e0d-c73e84dc3901.rna_seq.augmented_star_gene_counts.tsv	9dcb9bb192dacbe97c6b2e994b0178a2	4217912	validated
76bcf698-d2da-42de-b33c-c5deb721c643	76bcf698-d2da-42de-b33c-c5deb721c643/1a2bc49d-edc6-4b84-88f0-73b6ed250d1b.rna_seq.augmented_star_gene_counts.tsv	ce44205e8457d0a0303352a0b74b49ab	4233132	validated
b5fc7f21-688b-4764-b0ce-c450ad902e06	b5fc7f21-688b-4764-b0ce-c450ad902e06/eb688a21-10b9-43c3-88d3-2e9a8d30b42b.rna_seq.augmented_star_gene_counts.tsv	f67b0282620ca2f3bf37a9671c8e1dfc	4239583	validated
7bcb3817-31ac-4ef5-9038-a9bfebad5869	7bcb3817-31ac-4ef5-9038-a9bfebad5869/87506e5d-4ebe-4f0c-a124-ea0add72d2ac.rna_seq.augmented_star_gene_counts.tsv	1d8f2d187e8c49d2cafaa4b2a1ad5575	4228760	validated
02a0b95f-ea0f-4c0d-ba2d-9724ed9ad712	02a0b95f-ea0f-4c0d-ba2d-9724ed9ad712/5fd42405-ebfe-4210-bc2f-d8310e3e14ee.rna_seq.augmented_star_gene_counts.tsv	f8b1e5d2df5c02a8854a53bccae100e4	4246583	validated
82004d79-07d3-4a01-b266-4d36353ba561	82004d79-07d3-4a01-b266-4d36353ba561/e38d31b7-ad89-4fff-93d5-05f49998727b.rna_seq.augmented_star_gene_counts.tsv	cab5ae5cef16e840b8bd7d3b20f8a0d7	4255419	validated
a2cb26d9-70e7-47ca-b019-a5fa136b42f7	a2cb26d9-70e7-47ca-b019-a5fa136b42f7/fefb685b-91fc-4837-b612-73be3c4d941e.rna_seq.augmented_star_gene_counts.tsv	d9b37f50ca8359c13d63eb867334aee6	4223454	validated
236805b9-ea89-43b4-ba51-c09276778e90	236805b9-ea89-43b4-ba51-c09276778e90/0bceb3fb-af69-4427-8ce1-767da4b31c37.rna_seq.augmented_star_gene_counts.tsv	96abd8c1bdc92d41c491fd423a7dee45	4237836	validated
f33b0d9c-486b-482d-b4a6-c2885072db7b	f33b0d9c-486b-482d-b4a6-c2885072db7b/ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2.rna_seq.augmented_star_gene_counts.tsv	dd7d48904359e2e9f7ae4da33e4130f9	4246715	validated
a3039f53-9e11-4b53-b65e-ea5e14914ef0	a3039f53-9e11-4b53-b65e-ea5e14914ef0/d667391d-a4f9-40b8-9758-4b9246f49dfc.rna_seq.augmented_star_gene_counts.tsv	b2f78034ae917434390f8a6f2b28789f	4244778	validated
839a4656-f2ce-4460-858a-8e6b314695ef	839a4656-f2ce-4460-858a-8e6b314695ef/b36c0e8b-a9b1-46ac-8946-88e64a28ff5a.rna_seq.augmented_star_gene_counts.tsv	42168a3d98f06934f090e53cceabb6bc	4251455	validated
0a688b9b-06ea-4b83-bfce-9cee0d866a0c	0a688b9b-06ea-4b83-bfce-9cee0d866a0c/b2bcfd01-9662-4730-96de-1e51b4038802.rna_seq.augmented_star_gene_counts.tsv	bad787cba50515b91198b99c393f093b	4230199	validated
268eed55-913e-470b-8940-68daae0b21aa	268eed55-913e-470b-8940-68daae0b21aa/42b32308-71f1-4f21-935f-7e4e5751e332.rna_seq.augmented_star_gene_counts.tsv	f1a98648086b46da1a5eff1edb8e7b1b	4249043	validated
86d52d54-1b0d-40b1-99ce-82b4e345acb8	86d52d54-1b0d-40b1-99ce-82b4e345acb8/02a4ccea-1464-4664-bc44-bb6569a34608.rna_seq.augmented_star_gene_counts.tsv	5666516ab5aca50e98dafda08ef7219c	4239174	validated
e45b755d-1df6-446a-aa05-59ae1960b442	e45b755d-1df6-446a-aa05-59ae1960b442/9d025af7-ba40-4329-9308-d039aaad900b.rna_seq.augmented_star_gene_counts.tsv	f9deea836d5f516aafaac57a6ff8ed70	4217352	validated
45584684-6082-422f-abe5-ef918f8ee77a	45584684-6082-422f-abe5-ef918f8ee77a/44beea06-28a7-490a-b6bb-4e023230e51c.rna_seq.augmented_star_gene_counts.tsv	0e49970857c401cd32d811c27b8bff70	4252972	validated
59915f69-8e37-44a8-a8f6-feb9e06b6703	59915f69-8e37-44a8-a8f6-feb9e06b6703/e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e.rna_seq.augmented_star_gene_counts.tsv	f0ea2c7509f437c1d9b3354bf9ec0580	4258993	validated
08671bd5-f67a-46fa-979d-4aa40fb6575a	08671bd5-f67a-46fa-979d-4aa40fb6575a/ad01e71e-ed1f-4de6-81b5-8ef60f7a38d0.rna_seq.augmented_star_gene_counts.tsv	8f00e2443c6d7e4a89b17f8e29cc483e	4246136	validated
cd2dcf58-da3a-4070-b42f-07d0102a342e	cd2dcf58-da3a-4070-b42f-07d0102a342e/24eddfec-08a0-48fa-bef3-a4b9bd740170.rna_seq.augmented_star_gene_counts.tsv	4aea54648eaa2f4e02359e1af1c33d84	4229596	validated
bbff7857-30a2-41ad-b2f7-5a6ffc59fe0c	bbff7857-30a2-41ad-b2f7-5a6ffc59fe0c/0db633a3-b1da-4caf-8e2c-89c0bc422869.rna_seq.augmented_star_gene_counts.tsv	d53d7767d7fc382000d45d505958b364	4221956	validated
db5aadbb-3042-4c20-8235-ccd19634d9d3	db5aadbb-3042-4c20-8235-ccd19634d9d3/9692b4cc-6c7f-4f88-8854-769568f088ae.rna_seq.augmented_star_gene_counts.tsv	338c75953ff66fd1d244674f4bd99518	4231203	validated
e267a6fb-3d15-4658-b464-25438bd41330	e267a6fb-3d15-4658-b464-25438bd41330/48c63209-a387-4045-8a24-7b9792db7623.rna_seq.augmented_star_gene_counts.tsv	f0c8e117660c5a84e6a03f40938b270a	4255140	validated
b5994562-8eab-43a5-9846-cd3916a9260f	b5994562-8eab-43a5-9846-cd3916a9260f/24e5d229-23d1-49c2-bc00-ad3441b324cc.rna_seq.augmented_star_gene_counts.tsv	d8535524a6a0b56cdf52b9290d685045	4243277	validated
e3e859ed-2cc7-4842-a9dd-72938cd2170c	e3e859ed-2cc7-4842-a9dd-72938cd2170c/a1ba2be6-2ba6-4be5-9cc8-6db7950601c9.rna_seq.augmented_star_gene_counts.tsv	22cf7258784bbe402ae4589d797d1fd8	4248313	validated
89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c	89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c/68a74e5b-649e-4568-8616-d2292a4eca19.rna_seq.augmented_star_gene_counts.tsv	59d644841df9ae0c13168b027fa59001	4223647	validated
192d2e5c-31a1-45aa-8bb5-b33e4f873077	192d2e5c-31a1-45aa-8bb5-b33e4f873077/e96b0282-8ff5-4390-9466-119534a50628.rna_seq.augmented_star_gene_counts.tsv	ba6551f0215016d69b7fe712af7c1eaf	4245795	validated
a6f96d96-c761-4e98-9120-25138aa43e67	a6f96d96-c761-4e98-9120-25138aa43e67/d0dc0f54-e23f-40fb-a0ac-56fbd55108f0.rna_seq.augmented_star_gene_counts.tsv	4c6b7951e611a48e3b37f303d5c2f5f3	4254685	validated
9b5b1b38-58b8-47c9-badf-086676e44c1a	9b5b1b38-58b8-47c9-badf-086676e44c1a/4541a5e4-240b-466d-bbc4-3904581490f3.rna_seq.augmented_star_gene_counts.tsv	e471102c12d7d1cce3c2e4b0590b2511	4240732	validated
b0e49ee8-40e0-4edf-bcde-277a0fe1d12f	b0e49ee8-40e0-4edf-bcde-277a0fe1d12f/31bdedf8-eb1c-48ae-8d96-e06c2b3f27d2.rna_seq.augmented_star_gene_counts.tsv	fea610c79df49dbc71c32ab97d6c6467	4246201	validated
94468afc-faea-4091-af0f-d2df8aec37da	94468afc-faea-4091-af0f-d2df8aec37da/0781a18f-ce2a-478f-945e-49b2b8d7d941.rna_seq.augmented_star_gene_counts.tsv	fc4f1c0325d8e087f8fc8f33384af8f6	4226514	validated
4c8d0d1a-dbd3-4124-8458-dfb61f61f11c	4c8d0d1a-dbd3-4124-8458-dfb61f61f11c/e17707f9-a0db-473f-9dc6-608b62e74689.rna_seq.augmented_star_gene_counts.tsv	d66e7d4921a6a4c077328fb9372aed7b	4249703	validated
f377c267-d5eb-4542-bd0d-e87f957f3154	f377c267-d5eb-4542-bd0d-e87f957f3154/eed349c6-a5ed-4543-ae8d-67b394b26c7a.rna_seq.augmented_star_gene_counts.tsv	8b3d6cbd47bf866e4568834f7b875157	4246442	validated
87af5cf5-08e6-443b-a23b-6221f7433a65	87af5cf5-08e6-443b-a23b-6221f7433a65/3628bc49-6968-47a8-96e4-e47421a7152a.rna_seq.augmented_star_gene_counts.tsv	d41df4a45c8c1a4810ceee911ac21fee	4249033	validated
7002e8cb-0d64-4d4b-a483-bf6dec3c2abb	7002e8cb-0d64-4d4b-a483-bf6dec3c2abb/08a14e13-810a-4862-9de9-16b4fea25625.rna_seq.augmented_star_gene_counts.tsv	9912d7b26bda8c34b71fbb4e7efe9bbd	4229577	validated
f2842246-b121-48f0-a8c5-474a8fb47036	f2842246-b121-48f0-a8c5-474a8fb47036/09f906ba-fa4b-487f-9631-fbd97d9db8f9.rna_seq.augmented_star_gene_counts.tsv	ef67efe0635c6eb218be21f90a74df82	4227240	validated
7afb1455-c2b6-4ae2-95ec-682ae7df34a2	7afb1455-c2b6-4ae2-95ec-682ae7df34a2/7b3d0a19-0cbc-4e8a-be16-76693e100e4c.rna_seq.augmented_star_gene_counts.tsv	0c3266b809b5f12568a98c691bec8024	4257074	validated
ff570f9a-a252-496d-a452-344063851a7b	ff570f9a-a252-496d-a452-344063851a7b/574d0a5f-8cb7-4783-8d5e-b07c1b3460dc.rna_seq.augmented_star_gene_counts.tsv	de8d5604b3b775eab939bd3b33d89fdd	4257250	validated
d4943f66-388e-4c86-b61a-5ef9fef34eff	d4943f66-388e-4c86-b61a-5ef9fef34eff/240a1e61-5188-4249-b6dd-d6e0d7935d8d.rna_seq.augmented_star_gene_counts.tsv	8bb0ee9ef90cf4ab299aecc3dcf6d3e2	4256665	validated
84df6b33-7f6a-496d-8cd7-f523b07fd0bb	84df6b33-7f6a-496d-8cd7-f523b07fd0bb/5b51c204-3342-46d9-86a4-2ed091492318.rna_seq.augmented_star_gene_counts.tsv	ca4cc8b1ddd553d365ed288a52d85849	4246042	validated
20110ed9-8b45-4a62-bd13-e0281915a06b	20110ed9-8b45-4a62-bd13-e0281915a06b/c6151c87-ab96-49c3-a250-b56211cd20e5.rna_seq.augmented_star_gene_counts.tsv	5905c93cbad925eca01702c0fd39b322	4233155	validated
5db109b6-dbfe-4ec8-8697-bb7fff5beb4b	5db109b6-dbfe-4ec8-8697-bb7fff5beb4b/42fe2b41-93aa-4738-988e-66239bef2ec7.rna_seq.augmented_star_gene_counts.tsv	7a289b388579c91d793568f894410bed	4246496	validated
ddd1c3de-8266-4f56-a982-bcc20b868e90	ddd1c3de-8266-4f56-a982-bcc20b868e90/a33f7e32-cc76-476b-b35c-b03864b72cbb.rna_seq.augmented_star_gene_counts.tsv	95b25e2bde9bf25ece523f6805669eda	4217401	validated
4a5803a6-942a-4992-8b9d-29e1091b10f6	4a5803a6-942a-4992-8b9d-29e1091b10f6/2645561c-8313-4196-b321-b4a83879df88.rna_seq.augmented_star_gene_counts.tsv	85cefe3b7007b9c1c9200d35ed1be393	4240543	validated
a1516cec-76ec-4a05-97a0-a56ef8490e60	a1516cec-76ec-4a05-97a0-a56ef8490e60/3a814d3d-749f-4066-b33b-3faf503d84bb.rna_seq.augmented_star_gene_counts.tsv	22cd36ad7abd85b105975b889ddd6dd2	4248489	validated
b2f5c7b1-96c1-4928-83e9-4f67ace3158e	b2f5c7b1-96c1-4928-83e9-4f67ace3158e/3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9.rna_seq.augmented_star_gene_counts.tsv	e64b1b2a9c3823355355c1706fde6b93	4241895	validated
c64a0adb-56a8-4966-9dd9-1acd789c1bb3	c64a0adb-56a8-4966-9dd9-1acd789c1bb3/c50adee7-f053-484e-8a2f-f66c94a14fd3.rna_seq.augmented_star_gene_counts.tsv	5f1ed50dda35f2969f8fc0ca54975bb0	4233670	validated
